Wall time,Step,Value
1535333589.933179,4,0.0
1535333643.6105082,6,0.0
1535333670.880228,7,0.0
1535333697.7806032,8,1.0
1535333727.015223,9,0.0
1535333749.4635818,10,0.0
1535333773.8242617,11,0.0
1535333805.8187253,12,0.0
1535333834.691812,13,0.0
1535333984.2769494,18,0.0
1535334011.7138112,19,0.0
1535334048.4337952,20,0.0
1535334080.8147504,21,0.0
1535334109.7168634,22,0.0
1535334133.747918,23,1.0
1535334164.1417406,24,0.0
1535334202.869834,25,0.0
1535334228.2069528,26,1.0
1535334302.0396812,28,0.0
1535334346.9764903,30,0.0
1535334480.2781506,34,0.0
1535334512.3317604,35,0.0
1535334539.4636838,36,0.0
1535334572.7324417,37,0.0
1535334596.0778513,38,0.0
1535334626.3372605,39,0.0
1535334650.3179364,40,0.0
1535334684.824383,41,0.0
1535334714.404411,42,0.0
1535334741.7151208,43,1.0
1535334803.631335,45,0.0
1535334836.579704,46,0.0
1535334865.392408,47,0.0
1535334902.465941,48,0.0
1535334930.2501276,49,0.0
1535334956.9226942,50,0.0
1535335023.0596843,52,1.0
1535335080.2926888,54,0.0
1535335104.5525937,55,0.0
1535335133.8487556,56,0.0
1535335158.9730506,57,0.0
1535335189.4306269,58,0.0
1535335216.646047,59,0.0
1535335241.1881776,60,0.0
1535335263.9378674,61,1.0
1535335292.4310937,62,0.0
1535335393.8926773,66,0.0
1535335475.733852,69,0.0
1535335517.1148732,71,0.0
1535335543.7473848,72,1.0
1535335565.146464,73,0.0
1535335604.4909658,74,0.0
1535335718.343122,78,0.0
1535335787.8658628,80,0.0
1535335853.0242436,82,0.0
1535335886.7061427,83,0.0
1535335913.458753,84,0.0
1535335950.8124082,85,0.0
1535335977.0557508,86,0.0
1535336045.2351851,88,0.0
1535336076.07692,89,0.0
1535336099.6416922,90,1.0
1535336125.5470748,91,0.0
1535336154.6838737,92,0.0
1535336183.1601546,93,1.0
1535336245.4204006,95,0.0
1535336269.9661078,96,1.0
1535336302.0947611,97,0.0
1535336323.5482411,98,1.0
1535336357.4317713,99,0.0
1535336409.1431632,101,0.0
1535336435.1084938,102,1.0
1535336466.324119,103,0.0
1535336555.3980079,106,0.0
1535336589.3165367,107,0.0
1535336618.876376,108,0.0
1535336644.8788662,109,0.0
1535336675.4432013,110,0.0
1535336763.4096267,113,0.0
1535336792.747119,114,0.0
1535336828.7315948,115,0.0
1535336891.981197,117,0.0
1535336937.142434,119,0.0
1535337054.0429049,123,0.0
1535337071.929387,124,0.0
1535337102.822131,125,0.0
1535337157.1246927,127,0.0
1535337189.4655848,128,0.0
1535337233.2304385,130,0.0
1535337296.139343,132,0.0
1535337331.3052151,133,0.0
1535337359.7580202,134,0.0
1535337385.3908508,135,1.0
1535337416.3402555,136,0.0
1535337478.198368,138,0.0
1535337506.6978345,139,1.0
1535337534.1397698,140,1.0
1535337565.8801963,141,0.0
1535337590.7989845,142,1.0
1535337623.2607152,143,0.0
1535337708.9158392,146,0.0
1535337738.6354773,147,0.0
1535337766.4017594,148,1.0
1535337829.934765,150,0.0
1535337851.2041242,151,0.0
1535337872.5484686,152,0.0
1535337925.5593715,154,0.0
1535337962.0608876,155,0.0
1535337994.0388777,156,0.0
1535338022.8100734,157,0.0
1535338056.6165879,158,0.0
1535338104.5716507,160,0.0
1535338131.6724129,161,0.0
1535338165.4990156,162,0.0
1535338192.8232555,163,0.0
1535338246.578662,165,0.0
1535338274.1326203,166,1.0
1535338297.5071783,167,0.0
1535338318.6808803,168,0.0
1535338346.7876277,169,0.0
1535338374.2720268,170,0.0
1535338393.905705,171,0.0
1535338443.6296675,173,0.0
1535338503.8105872,175,0.0
1535338535.1039734,176,0.0
1535338563.1650147,177,0.0
1535338591.109217,178,0.0
1535338610.0965307,179,0.0
1535338640.9567144,180,0.0
1535338670.4792504,181,0.0
1535338698.964978,182,0.0
1535338718.8913622,183,0.0
1535338745.7353172,184,0.0
1535338777.0754104,185,0.0
1535338809.989713,186,0.0
1535338835.743478,187,0.0
1535338869.2501838,188,0.0
1535338908.8627305,189,0.0
1535338938.595289,190,0.0
1535338973.6032858,191,0.0
1535339004.6465428,192,0.0
1535339029.7323253,193,0.0
1535339058.0598524,194,0.0
1535339081.9263942,195,0.0
1535339138.2930558,197,0.0
1535339173.2543957,198,0.0
1535339194.8345091,199,0.0
1535339232.990918,200,0.0
1535339267.2134144,201,0.0
1535339294.7051113,202,0.0
1535339395.6036766,205,0.0
1535339423.512822,206,1.0
1535339481.415208,208,0.0
1535339541.163778,210,0.0
1535339565.2801082,211,0.0
1535339589.5919304,212,0.0
1535339606.2618618,213,0.0
1535339631.7812085,214,0.0
1535339648.6863933,215,0.0
1535339671.266664,216,0.0
1535339738.8713722,219,0.0
1535339756.5667665,220,0.0
1535339780.8495913,221,0.0
1535339803.4638958,222,0.0
1535339826.47512,223,0.0
1535339847.7853923,224,0.0
1535339867.944707,225,0.0
1535339939.6952105,228,0.0
1535339988.083855,230,0.0
1535340009.868057,231,0.0
1535340032.3251512,232,0.0
1535340051.2977712,233,1.0
1535340069.4810417,234,0.0
1535340102.930874,236,0.0
1535340127.1910903,237,0.0
1535340151.3195686,238,0.0
1535340173.0636265,239,0.0
1535340196.786692,240,0.0
1535340219.7895713,241,0.0
1535340244.684616,242,0.0
1535340267.7502487,243,0.0
1535340284.325137,244,0.0
1535340302.0117533,245,0.0
1535340327.5209298,246,0.0
1535340350.4859316,247,0.0
1535340376.0184152,248,0.0
1535340392.524785,249,0.0
1535340413.9091115,250,0.0
1535340460.7763033,252,0.0
1535340496.3440354,254,1.0
1535340631.2705414,261,0.0
1535340679.2233703,263,0.0
1535340720.0113628,265,0.0
1535340759.9041665,267,0.0
1535340824.5075765,270,0.0
1535340847.0555909,271,0.0
1535340917.6201746,274,0.0
1535340943.805629,275,0.0
1535340964.3261666,276,0.0
1535340984.4639394,277,0.0
1535341007.004137,278,0.0
1535341029.5247462,279,0.0
1535341064.1510875,281,0.0
1535341084.228922,282,0.0
1535341146.8232021,285,0.0
1535341169.3951156,286,0.0
1535341213.3055246,288,0.0
1535341240.005304,289,0.0
1535341266.6022525,290,0.0
1535341313.919468,292,0.0
1535341330.466281,293,0.0
1535341357.194407,294,0.0
1535341383.9636502,295,0.0
1535341404.596159,296,0.0
1535341423.4930935,297,1.0
1535341444.8287742,298,0.0
1535341461.3469431,299,0.0
1535341477.8302274,300,0.0
1535341496.0374472,301,0.0
1535341544.004213,303,0.0
1535341562.137072,304,0.0
1535341581.0236716,305,1.0
1535341604.0070553,306,0.0
1535341647.8129425,308,0.0
1535341698.3351407,310,0.0
1535341722.0451863,311,0.0
1535341742.1690197,312,0.0
1535341761.1159947,313,1.0
1535341783.7463725,314,0.0
1535341803.12851,315,1.0
1535341848.7799208,317,0.0
1535341868.9441547,318,0.0
1535341887.1509192,319,0.0
1535341910.1577506,320,0.0
1535341985.4774106,323,0.0
1535342012.1139877,324,0.0
1535342049.3602061,326,1.0
1535342088.0147192,328,1.0
1535342112.8760195,329,0.0
1535342152.2857583,331,0.0
1535342170.007504,332,0.0
1535342235.125925,335,0.0
1535342256.4779751,336,0.0
1535342277.7664235,337,0.0
1535342318.4263675,339,0.0
1535342342.6454885,340,0.0
1535342366.8623452,341,0.0
1535342386.2422447,342,1.0
1535342408.2744453,343,0.0
1535342433.7796028,344,0.0
1535342453.9293325,345,0.0
1535342470.8511891,346,0.0
1535342508.6603749,348,0.0
1535342531.6717138,349,0.0
1535342579.7379208,351,0.0
1535342653.4063282,354,0.0
1535342672.2894974,355,1.0
1535342691.6356115,356,1.0
1535342718.3219311,357,0.0
1535342736.1239054,358,0.0
1535342781.8488047,360,0.0
1535342802.504253,361,0.0
1535342838.5100698,363,0.0
1535342855.536778,364,0.0
1535342881.0277278,365,0.0
1535342922.4105248,367,0.0
1535342940.1506538,368,0.0
1535342956.6735806,369,0.0
1535342980.3690703,370,0.0
1535343000.9024572,371,0.0
1535343024.6446078,372,0.0
1535343046.4363716,373,0.0
1535343083.1240587,375,1.0
1535343105.0112212,376,0.0
1535343130.4892313,377,0.0
1535343151.0155935,378,0.0
1535343190.6270397,380,1.0
1535343207.2533927,381,0.0
1535343259.478469,383,0.0
1535343281.417003,384,0.0
1535343308.317847,385,0.0
1535343326.357936,386,0.0
1535343346.9273682,387,0.0
1535343371.103735,388,0.0
1535343456.4896193,392,0.0
1535343480.2373424,393,0.0
1535343517.4120371,395,0.0
1535343541.6608884,396,0.0
1535343562.9993565,397,0.0
1535343589.1266916,398,0.0
1535343615.270047,399,0.0
1535343640.229795,400,0.0
1535343662.7433777,401,0.0
1535343684.4846022,402,0.0
1535343711.2282314,403,0.0
1535343730.16308,404,1.0
1535343747.8981614,405,0.0
1535343765.6517472,406,0.0
1535343788.1297965,407,0.0
1535343862.214384,410,0.0
1535343899.017905,412,0.0
1535343934.9503243,414,0.0
1535343983.5511074,416,0.0
1535344003.8121421,417,0.0
1535344020.7299407,418,0.0
1535344043.729353,419,0.0
1535344077.5928812,421,0.0
1535344122.7200105,423,0.0
1535344171.4411826,425,0.0
1535344191.9674096,426,0.0
1535344215.6771598,427,0.0
1535344237.0604267,428,0.0
1535344253.6273324,429,0.0
1535344279.6079357,430,0.0
1535344324.701491,432,0.0
1535344347.7359953,433,0.0
1535344364.2566295,434,0.0
1535344380.7601888,435,0.0
1535344397.3109987,436,0.0
1535344415.0940757,437,0.0
1535344461.9557884,439,0.0
1535344485.6272945,440,0.0
1535344509.912079,441,0.0
1535344569.253684,444,1.0
1535344595.4144838,445,0.0
1535344638.883523,447,0.0
1535344663.2134535,448,0.0
1535344707.999845,450,1.0
1535344766.9503007,453,0.0
1535344805.1315205,455,0.0
1535344829.3665576,456,0.0
1535344855.5861838,457,0.0
1535344873.8635314,458,0.0
1535344891.6408525,459,0.0
1535344931.5075946,461,0.0
1535345000.3312323,464,0.0
1535345051.896727,466,0.0
1535345070.0241764,467,0.0
1535345095.6351748,468,0.0
1535345138.5118985,470,1.0
1535345185.783696,472,0.0
1535345209.5549407,473,0.0
1535345228.3815465,474,1.0
1535345295.2646286,477,1.0
1535345316.6121745,478,0.0
1535345342.1237612,479,0.0
1535345361.5131285,480,1.0
1535345401.2189581,482,0.0
1535345423.0162702,483,0.0
1535345445.9977582,484,0.0
1535345489.0005753,486,0.0
1535345514.035798,487,0.0
1535345533.4630952,488,1.0
1535345557.0971844,489,0.0
1535345596.5580957,491,0.0
1535345639.1458254,493,0.0
1535345661.606336,494,0.0
1535345706.434188,496,0.0
1535345724.1240726,497,0.0
1535345773.4134889,499,0.0
1535345797.072202,500,0.0
1535345820.051035,501,0.0
1535345887.089054,504,0.0
1535345903.9527788,505,0.0
1535345929.9890478,506,0.0
1535345954.1636634,507,0.0
1535345975.9141052,508,0.0
1535346002.020815,509,0.0
1535346022.1448011,510,0.0
1535346044.800752,511,0.0
1535346069.140292,512,0.0
1535346089.8317251,513,0.0
1535346106.5376852,514,0.0
1535346124.4313989,515,0.0
1535346182.046517,518,0.0
1535346198.6392763,519,0.0
1535346223.6008952,520,0.0
1535346249.8732126,521,0.0
1535346273.018738,522,0.0
1535346294.83518,523,0.0
1535346316.1728702,524,0.0
1535346339.9523966,525,0.0
1535346364.2918367,526,0.0
1535346426.403076,529,0.0
1535346468.0360599,531,0.0
1535346488.23174,532,0.0
1535346550.5344644,535,0.0
1535346600.5283356,537,0.0
1535346622.3491275,538,0.0
1535346669.8263483,540,0.0
1535346721.454763,542,0.0
1535346763.8040154,544,0.0
1535346837.6153564,547,0.0
1535346858.184914,548,0.0
1535346883.72269,549,0.0
1535346902.7420416,550,1.0
1535346927.6882524,551,0.0
1535346946.718294,552,1.0
1535346965.669364,553,1.0
1535346986.250563,554,0.0
1535347004.3987703,555,0.0
1535347027.4414043,556,0.0
1535347048.821579,557,0.0
1535347072.6348135,558,0.0
1535347096.4193816,559,0.0
1535347118.999195,560,0.0
1535347138.0885446,561,1.0
1535347178.9572723,563,0.0
1535347199.5967143,564,0.0
1535347221.5117254,565,0.0
1535347245.356126,566,0.0
1535347265.936742,567,0.0
1535347284.0926187,568,0.0
1535347302.2874682,569,0.0
1535347364.4618084,572,0.0
1535347383.3650382,573,1.0
1535347399.8824916,574,0.0
1535347457.1097722,577,0.0
1535347479.6250904,578,0.0
1535347517.6776643,580,0.0
1535347540.7591782,581,0.0
1535347557.4020324,582,0.0
1535347633.0763214,586,0.0
1535347654.9662228,587,0.0
1535347697.4517176,589,0.0
1535347715.27329,590,0.0
1535347754.7703805,592,0.0
1535347771.2338743,593,0.0
1535347789.051134,594,0.0
1535347811.0102305,595,0.0
1535347879.680337,598,0.0
1535347902.7580636,599,0.0
1535347920.9677937,600,0.0
1535347955.283901,602,0.0
1535347974.314508,603,1.0
1535348018.125491,605,0.0
1535348040.0784397,606,0.0
1535348062.6273735,607,0.0
1535348085.3375506,608,0.0
1535348110.2654152,609,0.0
1535348136.47361,610,0.0
1535348188.8478315,612,0.0
1535348205.8290417,613,0.0
1535348243.3883631,615,0.0
1535348263.5758226,616,0.0
1535348284.210106,617,0.0
1535348310.3170714,618,0.0
1535348397.0506334,622,0.0
1535348420.1219363,623,0.0
1535348440.7604432,624,0.0
1535348527.462211,628,0.0
1535348548.036089,629,0.0
