Wall time,Step,Value
1535245960.5960023,4,0.0
1535246002.7739663,6,0.0
1535246074.6511083,9,0.0
1535246099.871032,10,0.0
1535246163.183833,13,0.0
1535246258.8124912,18,0.00019531250291038305
1535246299.8448145,20,0.0
1535246346.026835,22,0.0
1535246405.421292,25,0.0
1535246429.587128,26,0.0
1535246471.2738996,28,0.0
1535246506.6928809,30,0.0
1535246609.950428,35,0.0
1535246626.867903,36,0.0012451171642169356
1535246649.3598976,37,0.0
1535246666.3147237,38,0.0012939453590661287
1535246682.3663473,39,0.02016601525247097
1535246725.1974208,41,9.765625145519152e-05
1535246745.5214744,42,0.0
1535246770.9008756,43,0.0
1535246830.3968282,46,0.00017089843458961695
1535246851.2552042,47,0.0
1535246897.4591668,49,0.0
1535246914.3769424,50,0.0002197265566792339
1535246951.5553832,52,0.0
1535246991.1316223,54,0.000244140625
1535247011.8639858,55,0.0
1535247055.2830317,57,0.0001464843808207661
1535247073.692554,58,0.0
1535247096.7333612,59,0.0
1535247116.2732332,60,7.324219041038305e-05
1535247341.282322,71,0.0
1535247363.9324088,72,0.0
1535247406.8684902,74,0.0
1535247492.6534076,78,0.0002197265566792339
1535247576.0648468,82,0.0
1535247599.824688,83,0.0
1535247620.1097426,84,0.0
1535247711.0767922,88,0.0
1535247777.5190532,91,0.0
1535247798.321003,92,0.0
1535247887.5935457,96,0.0
1535247948.8437648,99,0.0003906250058207661
1535248016.9047518,102,0.0
1535248036.0962768,103,0.0
1535248104.267644,106,0.0
1535248121.1167548,107,0.0004150390741415322
1535248145.2967627,108,0.0
1535248166.7005842,109,0.0
1535248286.5114422,115,0.0
1535248325.2553105,117,0.0
1535248463.0349967,123,0.0
1535248478.7261388,124,0.02058105543255806
1535248494.4158635,125,0.01943359337747097
1535248542.1250222,127,0.0
1535248607.6210825,130,4.882812572759576e-05
1535248669.4342608,133,0.0
1535248693.0920246,134,0.0
1535248728.5563722,136,0.0
1535248794.4098063,139,0.0
1535248814.7008016,140,0.0
1535248834.9254808,141,0.0
1535248866.6861496,143,0.01972656324505806
1535248949.9466984,147,0.0
1535248972.5840795,148,0.0
1535249138.2416193,156,0.0
1535249215.6907442,160,0.00017089843458961695
1535249234.929834,161,4.882812572759576e-05
1535249250.9958284,162,0.01958007737994194
1535249353.0531824,167,0.0
1535249371.5243747,168,2.441406286379788e-05
1535249436.2199094,171,0.0
1535249512.4003725,175,0.0
1535249528.4628139,176,0.01862793043255806
1535249547.5670404,177,0.0
1535249626.947535,181,0.0
1535249651.7717943,182,0.0
1535249676.0768256,183,0.0
1535249711.7353866,185,0.01950683631002903
1535249727.5372095,186,0.02128906175494194
1535249749.4325652,187,0.0
1535249772.523095,188,0.0
1535249793.9925168,189,0.0
1535249813.5394578,190,0.0
1535249886.0237188,193,0.0
1535249905.616319,194,0.0
1535249927.4473104,195,0.0
1535250006.707955,199,0.0004638671816792339
1535250025.8769855,200,2.441406286379788e-05
1535250047.2718654,201,0.0
1535250066.8182046,202,4.882812572759576e-05
1535250125.8825219,205,0.0
1535250141.9333158,206,0.0411376953125
1535250184.6933012,208,0.0
1535250249.8791194,211,0.0
1535250269.4878476,212,0.0
1535250352.6657941,216,0.0
1535250413.9076347,219,0.0
1535250432.0006638,220,0.0
1535250453.8807583,221,0.0
1535250479.1291866,222,0.0
1535250500.9303975,223,0.0
1535250518.2168796,224,0.004589843563735485
1535250540.0971088,225,0.0
1535250613.3550391,228,0.0
1535250657.3276246,230,0.0
1535250673.3197737,231,0.01418456993997097
1535250723.870643,234,0.0001464843808207661
1535250762.9896793,236,2.441406286379788e-05
1535250787.7561355,237,0.0
1535250804.6432827,238,0.0013427734375
1535250827.773622,239,0.0
1535250894.9724267,242,0.0
1535250914.5458982,243,2.441406286379788e-05
1535250966.6366658,246,0.0001220703125
1535251005.2975326,248,0.0001464843808207661
1535251082.5305572,252,0.0
1535251117.9013104,254,0.0012695312034338713
1535251266.097236,261,0.0
1535251301.4837747,263,0.0013916015159338713
1535251342.4434485,265,0.0
1535251562.6276362,275,0.0
1535251583.2401602,276,0.0
1535251620.7399266,278,0.0015136718284338713
1535251645.4483733,279,0.0
1535251678.1204298,281,0.00998535193502903
1535251699.9366636,282,0.0
1535251755.6365502,285,0.0003906250058207661
1535251774.7866752,286,0.0
1535251817.2203202,288,0.0
1535251836.7304046,289,0.0
1535251891.3575315,292,0.006030273623764515
1535251916.03809,293,0.0
1535251940.7919226,294,0.0
1535251961.035446,295,0.0
1535251982.8500688,296,0.0
1535252005.4037158,297,0.0
1535252029.097204,298,0.0
1535252053.9540367,299,0.0
1535252073.1158612,300,2.441406286379788e-05
1535252094.9330113,301,0.0
1535252133.4559245,303,0.0
1535252172.3670952,305,0.007031249813735485
1535252289.2169619,311,0.0
1535252324.0375733,313,0.0005126952892169356
1535252346.5032501,314,0.0
1535252364.8757074,315,0.000732421875
1535252400.093418,317,0.0005126952892169356
1535252455.9985788,320,2.441406286379788e-05
1535252518.2334805,323,0.0008300781482830644
1535252578.7321966,326,0.0074462890625
1535252639.9217439,329,0.0009033203241415322
1535252686.0688248,331,0.0
1535252706.7746952,332,2.441406286379788e-05
1535252757.8563097,335,0.01904296875
1535252774.7733817,336,0.0084228515625
1535252840.9591649,339,0.0
1535252861.2568884,340,2.441406286379788e-05
1535252881.5929174,341,4.882812572759576e-05
1535252897.624123,342,0.18759766221046448
1535252921.6842308,343,0.0
1535252945.8563612,344,0.0
1535252967.6760786,345,0.0
1535252991.9023025,346,0.0
1535253035.3275769,348,0.0
1535253058.385519,349,0.0
1535253095.7963903,351,0.0016357421409338713
1535253183.6032245,355,0.00844726525247097
1535253226.5607224,357,0.0
1535253249.565709,358,0.0
1535253287.1076038,360,2.441406286379788e-05
1535253308.5161953,361,0.0
1535253346.0459013,363,0.0
1535253382.786159,365,0.23395995795726776
1535253425.5267158,367,0.0001220703125
1535253444.6962776,368,0.0001464843808207661
1535253465.3861682,369,0.0
1535253481.145529,370,0.3338378965854645
1535253522.1796489,372,0.2547607421875
1535253602.4610505,376,0.0
1535253684.3363278,380,0.2628417909145355
1535253706.1494467,381,0.0
1535253752.947813,383,0.0
1535253777.062275,384,0.0
1535253799.525943,385,0.0
1535253823.6170146,386,0.0
1535253843.1747162,387,0.0001464843808207661
1535253865.7484784,388,0.0
1535253956.4140716,393,0.3298583924770355
1535254005.397522,395,0.0
1535254080.4351366,398,0.0
1535254097.3753455,399,0.02360839769244194
1535254136.01897,401,0.5379394292831421
1535254157.3844795,402,0.0
1535254173.1051097,403,0.4305419921875
1535254215.642522,405,0.0002685546933207661
1535254237.187041,406,0.0
1535254261.9830766,407,0.0
1535254328.1806388,410,0.0
1535254377.5667539,412,0.0
1535254450.329685,416,7.324219041038305e-05
1535254471.7516515,417,0.0
1535254511.5860956,419,0.0002929687616415322
1535254594.389711,423,0.0
1535254639.3559136,425,0.0
1535254657.7326999,426,0.0011718750465661287
1535254677.263995,427,0.0003417968691792339
1535254734.52322,430,0.0037109374534338713
1535254783.949675,432,0.0
1535254824.1450827,434,0.3075195252895355
1535254839.9026227,435,0.533374011516571
1535254861.2330716,436,2.441406286379788e-05
1535254886.053409,437,0.0
1535254923.3018458,439,2.441406286379788e-05
1535254966.8349535,441,0.0024658204056322575
1535255034.4412425,444,0.0
1535255054.7707136,445,4.882812572759576e-05
1535255092.3008444,447,2.441406286379788e-05
1535255108.0954392,448,0.585644543170929
1535255150.2692108,450,0.0
1535255208.8786569,453,0.0
1535255240.662625,455,0.5528808832168579
1535255256.4518774,456,0.796582043170929
1535255276.0370631,457,0.0003662109375
1535255294.4265995,458,0.0047363280318677425
1535255357.824666,461,0.0022705078590661287
1535255456.0373237,466,0.02951660193502903
1535255472.948716,467,0.05168456956744194
1535255493.2267435,468,4.882812572759576e-05
1535255581.3452194,472,0.0
1535255599.2976735,473,0.0032958984375
1535255615.318217,474,0.7352294921875
1535255673.8643866,477,0.0
