Wall time,Step,Value
1535245960.5960898,4,0.0
1535246002.7740529,6,0.0
1535246074.6511946,9,0.0
1535246099.871121,10,0.0
1535246163.1839206,13,0.00691244238987565
1535246258.8125792,18,0.0
1535246299.8449194,20,0.0
1535246346.0269208,22,0.00691244238987565
1535246405.4213789,25,0.0
1535246429.5872333,26,0.0
1535246471.2739882,28,0.0
1535246506.6929677,30,0.0
1535246609.9505312,35,0.0
1535246626.867985,36,0.0
1535246649.3599799,37,0.0
1535246666.3148115,38,0.0
1535246682.3664305,39,0.0
1535246725.1975732,41,0.0
1535246745.521571,42,0.0
1535246770.9009626,43,0.0
1535246830.3969152,46,0.0
1535246851.255292,47,0.0
1535246897.4592493,49,0.0
1535246914.3770268,50,0.0
1535246951.5554643,52,0.0
1535246991.1317065,54,0.0
1535247011.8640692,55,0.0023041474632918835
1535247055.2831178,57,0.0
1535247073.6926394,58,0.0
1535247096.7334461,59,0.00691244238987565
1535247116.273313,60,0.0
1535247341.2824228,71,0.0023041474632918835
1535247363.9325545,72,0.0023041474632918835
1535247406.8685927,74,0.00691244238987565
1535247492.6534932,78,0.0
1535247576.0649269,82,0.0023041474632918835
1535247599.8247695,83,0.00691244238987565
1535247620.109844,84,0.004608294926583767
1535247711.0768733,88,0.004608294926583767
1535247777.5191364,91,0.004608294926583767
1535247798.3210878,92,0.0023041474632918835
1535247887.5936258,96,0.0
1535247948.8438487,99,0.004608294926583767
1535248016.904855,102,0.0
1535248036.09638,103,0.0
1535248104.2677248,106,0.0
1535248121.1169107,107,0.0
1535248145.2968428,108,0.0
1535248166.7006648,109,0.0
1535248286.5115225,115,0.0
1535248325.2553926,117,0.0
1535248463.035106,123,0.0
1535248478.726241,124,0.0
1535248494.415945,125,0.0
1535248542.125106,127,0.0
1535248607.6211846,130,0.0
1535248669.4343622,133,0.0
1535248693.0921075,134,0.0
1535248728.556457,136,0.0
1535248794.409942,139,0.0
1535248814.7008858,140,0.0
1535248834.9255645,141,0.0
1535248866.6862502,143,0.0
1535248949.9468014,147,0.0
1535248972.5841644,148,0.0
1535249138.2417288,156,0.0
1535249215.6908476,160,0.0
1535249234.9299846,161,0.0
1535249250.9959128,162,0.0
1535249353.0533352,167,0.0
1535249371.5244572,168,0.0
1535249436.2199926,171,0.0
1535249512.4004557,175,0.0
1535249528.4628937,176,0.0
1535249547.56714,177,0.0
1535249626.9476378,181,0.0
1535249651.7719486,182,0.0
1535249676.0769105,183,0.0
1535249711.7354665,185,0.0
1535249727.5373576,186,0.0
1535249749.43265,187,0.0
1535249772.5232427,188,0.0
1535249793.9926012,189,0.0
1535249813.5395381,190,0.0
1535249886.0238018,193,0.0
1535249905.616402,194,0.0
1535249927.4473946,195,0.0023041474632918835
1535250006.7080364,199,0.0
1535250025.8770661,200,0.0
1535250047.2720175,201,0.004608294926583767
1535250066.818285,202,0.0
1535250125.8826063,205,0.0023041474632918835
