Wall time,Step,Value
1534893533.8367422,4,0.5505517721176147
1534893562.4665384,6,0.3864819407463074
1534893614.292292,9,0.1390649378299713
1534893741.474211,18,0.7659326195716858
1534893768.8957832,20,0.1534155309200287
1534893796.335574,22,0.6200097799301147
1534893830.419545,25,0.7104443311691284
1534893869.0689335,28,0.8731982111930847
1534893889.4618015,30,0.8946484327316284
1534894011.515884,39,0.44972410798072815
1534894052.5181446,42,0.8986450433731079
1534894066.140266,43,0.5273876786231995
1534894113.879349,47,0.9020459055900574
1534894181.0747855,52,0.22834716737270355
1534894207.151141,54,0.26176270842552185
1534894218.4786675,55,0.705676257610321
1534894243.5588427,57,0.8991870284080505
1534894253.6971285,58,0.8072168231010437
1534894288.0974894,60,0.3352294862270355
1534894443.3721898,71,0.47419190406799316
1534894581.0705118,82,0.8090649247169495
1534894599.5465233,83,0.1676660180091858
1534894609.7047062,84,0.8135668635368347
1534894660.7021124,88,0.9021362066268921
1534894700.54724,91,0.6328417658805847
1534894716.665433,92,0.3511889576911926
1534894798.5157955,99,0.9020361304283142
1534894834.9620705,102,0.7240136861801147
1534894882.7990718,106,0.5444433689117432
1534894895.2584698,107,0.634753406047821
1534894907.8304598,108,0.6351782083511353
1534895006.0142522,115,0.6352710127830505
1534895033.323695,117,0.35947754979133606
1534895177.3852155,127,0.9011596441268921
1534895209.030723,130,0.72332763671875
1534895258.240633,133,0.6302343606948853
1534895273.1184742,134,0.44769287109375
1534895369.852206,141,0.18352782726287842
1534895399.5447412,143,0.5457202196121216
1534895662.264843,160,0.1760522425174713
1534895672.4215496,161,0.8173413276672363
1534895686.1599174,162,0.545031726360321
1534895804.9697843,171,0.7197241187095642
1534895858.4484413,175,0.9020825028419495
1534895867.322739,176,0.9020776152610779
1534895953.0217535,182,0.7255420088768005
1534895989.2808852,185,0.9006811380386353
1534896003.072439,186,0.5454126000404358
1534896036.9824367,189,0.4545532166957855
1534896115.970792,194,0.6061450242996216
1534896126.1451764,195,0.8158838152885437
1534896211.955704,201,0.6349048018455505
1534896225.6894977,202,0.5460278391838074
1534896292.6768527,208,0.6349145174026489
1534896336.1682017,211,0.5471362471580505
1534896398.7936852,216,0.8182031512260437
1534896457.0939293,220,0.2721923887729645
1534896470.7846684,221,0.5468969941139221
1534896514.1893938,224,0.35082030296325684
1534896525.610962,225,0.7243115305900574
1534896569.1828618,228,0.1784643530845642
1534896593.0428507,230,0.4527856409549713
1534896676.4815006,236,0.6380981802940369
1534896691.4000807,237,0.4553759694099426
1534896709.82535,238,0.1834716796875
1534896722.3391716,239,0.637341320514679
1534896767.7472126,243,0.5476489067077637
1534896816.0131395,246,0.4572705030441284
1534896844.6867778,248,0.8187939524650574
1534897048.7724633,261,0.18422850966453552
1534897074.9814832,263,0.9054906964302063
1534897107.1191628,265,0.2778344750404358
1534897263.7694368,276,0.642443835735321
1534897285.2502477,278,0.7445946931838989
1534897295.4779174,279,0.8364892601966858
1534897325.319746,281,0.46291258931159973
1534897341.4676251,282,0.3701513707637787
1534897384.3896687,286,0.6420532464981079
1534897428.9995275,289,0.837109386920929
1534897486.2632768,293,0.7333227396011353
1534897564.2421737,298,0.5659277439117432
1534897585.8425627,300,0.6534692645072937
1534897604.145308,301,0.18025390803813934
1534897637.4810145,303,0.29046630859375
1534897737.5839412,311,0.5690966844558716
1534897759.0251503,313,0.6503515839576721
1534897772.6813998,314,0.576000988483429
1534897786.367501,315,0.567578136920929
1534897811.493461,317,0.7511547803878784
1534897969.9377654,329,0.8350073099136353
1534897998.5863364,331,0.8477612137794495
1534898008.7483664,332,0.8580541610717773
1534898046.3879502,335,0.859362781047821
1534898061.1900473,336,0.4807153344154358
1534898094.0619547,339,0.6657910346984863
1534898106.5212605,340,0.6712280511856079
1534898116.6966035,341,0.844067394733429
1534898125.6603172,342,0.9363476634025574
1534898158.518067,345,0.8607422113418579
1534898176.8873017,346,0.19118164479732513
1534898201.899926,348,0.9733447432518005
1534898216.8119764,349,0.48140379786491394
1534898250.0463758,351,0.1886572241783142
1534898329.7868972,357,0.5808764696121216
1534898347.0503433,358,0.3079833984375
1534898381.5415144,360,0.2189062535762787
1534898397.5811322,361,0.4010034203529358
1534898428.603549,363,0.21514160931110382
1534898461.9062028,365,0.4069799780845642
1534898493.9753664,367,0.2149658203125
1534898504.0965586,368,0.8543115258216858
1534898521.316121,369,0.30415284633636475
1534898530.261118,370,0.9749072194099426
1534898564.831541,372,0.30839598178863525
1534898610.2262235,376,0.856616199016571
1534898665.1066399,380,0.7741186618804932
1534898681.175343,381,0.40696045756340027
1534898714.5289981,383,0.21102294325828552
1534898725.903248,384,0.7700415253639221
1534898739.5705035,385,0.5743847489356995
